data;

param n := 300
;

param alpha := 1.87
;

param coordX [*] :=
  0 49479    51 19052   102 23244   153 28858   204 49116   255 22585
  1 46276    52 48091   103 51566   154 15908   205  3295   256 37350
  2 44300    53 23758   104 17249   155 40366   206 36391   257    53
  3 28651    54  6531   105 28888   156 36290   207 24833   258 26635
  4 11299    55  6887   106 41053   157 40942   208 10818   259 20816
  5 41804    56 31834   107 10301   158 15110   209 48042   260 26181
  6  5944    57 31012   108 35406   159 50643   210 41001   261 29435
  7  4205    58 28573   109 19066   160  4754   211 41430   262 11046
  8 20146    59 17705   110 14890   161 38536   212 12606   263 21710
  9 17416    60  4186   111 45464   162 44221   213 48103   264 48349
 10  9984    61  4431   112 42210   163 25146   214 26099   265 28295
 11 28497    62 50019   113 34988   164 32229   215 13851   266 31823
 12 38260    63 37125   114 10014   165  5824   216 44979   267 26640
 13 35057    64 49402   115 29525   166 12759   217 27141   268  1446
 14 45967    65 21951   116 41969   167 17866   218 23953   269 24034
 15  3225    66 21666   117 17422   168 26943   219 47459   270  5642
 16 19277    67 49477   118 24771   169  3904   220 48781   271  1481
 17  3034    68 11438   119 22552   170 30894   221  6074   272 26865
 18   306    69 44766   120 19779   171  2314   222  8484   273 29892
 19 42029    70 26938   121 45404   172 38158   223 52051   274 44563
 20 11673    71 37882   122  5206   173 47116   224 34576   275 25239
 21  2646    72  2426   123 16638   174 45995   225 17167   276 46752
 22 46789    73  5820   124 39792   175 32900   226 40845   277 22213
 23 44008    74 14524   125 37963   176 15527   227  9120   278 50555
 24 32121    75 25760   126 18616   177 11843   228 24162   279 35251
 25  9890    76 40203   127  3700   178 50118   229 32336   280 23647
 26 31653    77 29615   128 28355   179 44140   230  2153   281 10525
 27 37941    78 22292   129 17737   180 49029   231 35043   282 44650
 28 28369    79 35558   130 31923   181 24545   232 47369   283 39764
 29 48252    80 33465   131 47877   182 28863   233  9380   284 49490
 30 30694    81  6090   132  5400   183 17669   234 44316   285 51024
 31  7094    82 20720   133 10418   184 16283   235 44930   286 15169
 32  1144    83 20578   134 26007   185  6603   236 33015   287 37934
 33  2652    84 48442   135  2954   186 46989   237 48503   288 18694
 34 50984    85  3997   136 24937   187  7564   238 25734   289 41556
 35 23325    86  1046   137 20258   188  5482   239 20930   290 43607
 36 16601    87 21127   138 48384   189 27950   240 24194   291  6930
 37 47995    88 41771   139 13073   190 12161   241 41852   292 44110
 38 15760    89 18747   140 46366   191 12862   242 36162   293 10196
 39 51603    90 24846   141 52455   192 22467   243 30097   294  1667
 40  9965    91 50033   142 43881   193 31407   244 15139   295  8288
 41 33415    92  7505   143 39670   194 21649   245 20999   296 31301
 42 22659    93 27512   144  9770   195 18659   246 25800   297 20154
 43 41480    94 28793   145  9582   196  2976   247 31100   298 43986
 44  3805    95 51100   146 20245   197 21218   248 34331   299 44787
 45 19736    96 52703   147 29270   198 15517   249   991   300 24827
 46 28095    97 10598   148  1922   199 17501   250  4731
 47 50293    98 25177   149 38479   200 33417   251 41611
 48 21716    99 13091   150  5664   201 16463   252 27777
 49 21768   100 32624   151  3741   202 17702   253 42156
 50  6682   101 43763   152 42327   203 21163   254 30119
;

param coordY [*] :=
  0 26885    51 39606   102  3557   153 16023   204 20353   255 15770
  1  2249    52 41921   103 35932   154 46662   205  7066   256 15713
  2 17253    53  5007   104  9319   155 21689   206 17066   257 13020
  3 15361    54 40961   105 37587   156 47595   207 12750   258 18834
  4  2193    55 50473   106  6731   157 30368   208 39584   259 18034
  5 23023    56 23058   107 50312   158  7300   209 48465   260 24986
  6 16716    57 14241   108  5482   159 15967   210 29525   261 18311
  7 49598    58 45020   109 41624   160 38777   211 35198   262 34688
  8 20525    59 10192   110 40104   161  2639   212 46383   263   636
  9 47853    60 50856   111 11129   162 34118   213 24726   264 29935
 10 32917    61 29074   112  1432   163 22347   214 22437   265  2787
 11 23725    62 39105   113 22541   164 42824   215 22448   266 17991
 12 10881    63   514   114 38232   165 12487   216 11823   267 12837
 13 42743    64 32060   115 34362   166 32052   217 38464   268  3505
 14 33415    65 46059   116 22174   167 29760   218   553   269 10259
 15 50093    66 19409   117 48875   168 23213   219 49282   270 29839
 16 14765    67 23644   118 37257   169 10627   220 48759   271  9038
 17 16029    68 44443   119  5493   170 11810   221 17964   272 12346
 18 44443    69 26683   120 46085   171 24730   222 39961   273 20617
 19  6999    70 43360   121 18928   172  8096   223  7787   274 51841
 20  3231    71 27723   122 43377   173 37157   224 51823   275 17829
 21 32963    72 41476   123 33931   174  4604   225 30722   276 19006
 22  2406    73 27186   124 32764   175  5046   226 51186   277 44327
 23  6247    74 48159   125  9569   176 33383   227 43943   278  7265
 24 44160    75 25601   126 34434   177 31664   228 43210   279  2113
 25  5059    76 14878   127  3920   178 17532   229  1359   280 10736
 26 17550    77 28826   128 33755   179  3658   230 23041   281 36361
 27 16324    78 49195   129 37436   180 42599   231 43195   282 27011
 28  3490    79 30492   130 10472   181 11231   232 16303   283  6693
 29 36167    80 17739   131 28479   182  7726   233  5993   284 31573
 30 12723    81 18832   132 35844   183 18493   234 39292   285 18171
 31 21555    82 21868   133 37733   184 17668   235 46449   286  9999
 32 18175    83 26053   134 44201   185 32560   236 48160   287  5736
 33 50486    84 40296   135 19239   186 49023   237 50610   288 42164
 34 17166    85 47087   136 31346   187 14274   238 12491   289  4697
 35 45740    86 32557   137 29825   188 30768   239 16592   290 32885
 36 48568    87 39790   138 37311   189 51643   240 27346   291  3256
 37 35207    88 11995   139 14934   190 36487   241 14824   292 52142
 38 42145    89 31745   140 15210   191  2940   242 13511   293 19889
 39  8661    90 33882   141 48668   192 36894   243 18146   294 26506
 40 30733    91 24884   142  6120   193  7199   244 41395   295 34788
 41 38559    92 40605   143 17358   194 31171   245 38294   296  8569
 42 25360    93 50196   144    75   195   929   246 46043   297 24386
 43 15476    94 13563   145 17901   196 50516   247 16477   298 45762
 44  4753    95 29594   146  1494   197 28960   248 10676   299 45282
 45 10616    96 41778   147  4895   198 42250   249 29374   300 45914
 46  8776    97  5520   148 37232   199 49446   250 18252
 47 39529    98  6808   149 40690   200 26279   251 30844
 48 19240    99 16685   150 37561   201 30777   252 48579
 49 42422   100 48051   151 27813   202 21175   253 49729
 50 34520   101 14118   152 41493   203 17121   254 39888
;

param d [*,*]: 
0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	 :=
